"Output","Input1","Input2","Input3"
6.30704721328339,2.30275797216733,3.85278234948129,0.100797782511097
19.6030098519902,5.67848104927172,10.3023180525187,0.059948062049526
9.27451381906087,3.52267771675619,5.90542107470993,0.0674954338997455
5.14886539687347,1.5187365510588,2.13441842177294,0.0903844855087737
6.87077992563025,2.12291021159727,3.39071291638922,-0.0256191386527204
8.95881450520036,2.86689001754647,4.56686136068393,0.0183204761197341
7.44830341512118,2.81086033043716,4.5964664512616,0.188816993302199
10.536083807588,3.40314425102962,5.60339870536924,0.0596508257301088
-0.181651472561783,0.966165301921174,0.935201354046954,-0.134355427601635
9.97622289914918,3.24156385356275,5.57693016920221,0.0534905806864896
9.20468349917779,3.47931181739254,5.94362915654318,0.208610207329121
6.23541139914437,3.45498055470416,5.79983087796739,-0.0178151570882441
1.59746057423683,1.17267356042966,1.19663027215164,-0.0094186139386411
0.626840280238547,0.670636100740981,0.223118838171776,0.0846929740335959
11.831620994769,4.66197518255669,8.26792290817389,-0.145886163019635
5.73724651097322,2.42616611542566,3.73834523620217,-0.113380956184686
2.92250209553334,1.81899354646991,2.70151335168907,-0.0727480996060069
10.1219907983173,3.4406734618323,5.96803540354313,0.100004307012489
12.1772450374671,4.13092461675006,7.24720378487506,0.033445764655745
-2.28889008685423,-0.0699689635856506,-1.16732410131317,0.0905551678573503
15.5062417728023,5.16904135019216,9.59174169069286,-0.0565016440290404
3.3567566212814,1.51547368639214,1.83950997266547,0.0145669814047441
20.0326614915648,6.03752720111545,11.1060966980394,0.092303984617009
5.77157164512634,2.15864690324411,3.45124726785071,0.0807222805516405
15.5911902890732,4.85337370766782,8.65911127304906,0.0777598863117855
9.93898559609499,3.56776739194977,6.18623215810426,0.0733769734143082
9.59305139200808,2.7576761314504,4.48078799819623,0.145866329189953
9.00774587406017,3.18322579826976,5.1284277306818,-0.147066683553655
2.58329046584734,1.49463204458913,1.87485390655965,-0.306182978134705
2.19229152108816,1.74925802755032,2.43857544982752,0.108806925606143
12.2608589095693,3.96770686318139,6.90979313290583,0.0193475412802063
10.2572832679541,3.49567679538917,5.96708633378922,0.187262086881667
6.48846996099002,2.27427596009881,3.53626219530102,-0.068647822744118
8.18611294577123,3.09199520978062,5.12425186161616,-0.113661204510929
15.4126604213237,5.05336934459508,9.07925183007916,-0.0901213715163121
-3.95567727875097,0.148553800806663,-0.792261868575733,0.151245534607188
8.58401258012134,3.48304575891663,6.02424833004733,-0.147562292107845
-0.923429079777124,0.351977469112848,-0.166003600676442,0.130615432428524
2.83829721401345,1.84933086826325,2.46114865600775,-0.0137020439222258
9.48440982433608,2.83329453448427,4.62332074267662,0.0259374636645437
8.56292774945814,3.57764817743575,6.15662606018647,-0.0347975021126581
3.65593723266599,2.4237202750639,3.65809083907792,-0.11730175342414
7.14212239517807,3.11478736782271,5.3566110105051,0.0823778490913234
15.5779366532133,5.07109147221496,9.15826689089672,-0.0498855285181578
2.73135390366505,1.83101589266675,2.75299151379229,0.150850330653427
2.65530605810297,1.87226790101673,2.76316994626231,0.0838025916392342
5.96472653013346,2.57954491726042,4.08757127247264,0.243447433541969
12.149755590478,3.08297386162372,5.20439688806458,0.0429924750662528
-0.0230708250334137,0.812228323552164,0.514340003564992,0.0522850826601023
12.4540023594476,3.93937727143243,6.81222635495186,0.0665081436409179
1.83389416608001,1.26455321981457,1.7088828257069,-0.0278711011011642
20.2206508782791,6.18982473040189,11.5114485504971,-0.0560431490620417
2.0242585808277,1.76974009832275,2.32748739912862,-0.0337305102489225
9.88016642531534,3.90884170823581,6.72464654487515,-0.0674646864502759
13.4672160436292,3.73146354381936,6.45971344353718,-0.208113480047051
5.18433747989151,2.12119745331018,3.26628698710573,0.0749075298542287
12.2610051727721,4.43395513071431,8.04583875476882,-0.0573722207778493
8.87958464880441,2.63327547489244,4.30215559566769,0.170115315454583
14.6857428914622,5.04593124707877,9.04231531731107,-0.0171057802876886
6.01914953405426,2.83913259589962,4.71653020263103,0.0178134520399717
12.3508970239967,3.95914168516752,7.04982836632322,-0.16979812372982
10.9025271177124,3.75225083439799,6.65288163424849,0.119182848826953
9.29939442927162,3.10321534154209,5.17392864355304,-0.150111067973043
4.57005838506056,1.38185005623605,1.80133729349271,0.0322400649442967
7.63396694343913,2.99199989371433,4.89786284778611,-0.125972869277168
0.172191001405963,1.01928393304402,1.01108539151681,-0.0688541307708831
12.5470717081104,3.51390911702095,6.15115697221535,-0.00242067051788596
19.7875423845501,5.44883283927409,9.96533510386777,0.0387740544364811
9.70091615521738,3.53508691784762,6.00850759912166,0.108170440701334
-2.94307079536026,0.525182646320725,-0.0729318609387531,0.000801071539028703
3.11360303143883,1.75450813219568,2.68473062245533,-0.0145672473760635
1.06880197717412,1.17712381781657,1.41217097785333,-0.101617279909479
2.14487283010798,1.26195392534332,1.54635769715158,0.120123498723397
14.65423078801,4.84966659482549,8.7965136805805,-0.112102919949896
23.6639459089718,6.45547128247948,11.9176039891154,-0.148842404500321
2.02698470748243,1.66471528196504,2.34628780505523,-0.0197169735490934
6.63430443482469,2.40481421961367,3.9808529644416,-0.0432382192168093
5.40501860811841,2.65598736428192,4.30716416212988,-0.0810086964698815
6.01084398809949,2.00251703427838,2.8885078345423,-0.101762896418924
4.58884457020892,1.86623272351311,2.71707287930155,-0.260171033600933
-0.682771561874586,0.585102495125659,0.217194443797316,0.0206179839339097
1.87789744280235,1.71535714607516,2.30879057844992,0.174115740047433
11.2792757975617,3.47953942823536,5.90282595954156,0.00658181246927341
3.86717850906825,2.049073791572,3.16184826474798,-0.0646076630904452
4.66354846093511,1.99389077542692,3.03476892110501,-0.0682165549660802
7.03322528994489,2.96605335050303,4.68085317884779,0.0750823011997117
5.13988016681627,3.05348157756167,5.13631136711067,-0.0839807578583768
8.96117059158582,2.91066620598757,4.6330053139949,-0.0882390065191186
11.0754019722704,4.04634274997014,6.8272773837776,-0.0230398710096642
-0.989475289771317,0.701832742544634,0.418769386128022,-0.151799003742305
14.1888247448934,4.492841265126,8.01194631847058,-0.0920093376190628
5.16715740924784,1.87193838781168,2.74996816403958,0.265496036204462
16.0266485906739,4.99625529329634,9.17533887182557,0.0120190113766477
9.94822801196328,2.82699389317627,4.99058844385664,-0.256111544196439
15.0507735858266,4.96734356016868,9.20587462869219,0.0516800152519326
2.52609650898951,1.40464157998804,1.81390575396779,0.0555339794335564
8.1163285195642,3.23302217917166,5.49501825375845,-0.0730528612817394
4.16993176336712,2.10822529182872,3.26791588704995,-0.119032530249815
6.1617963315584,2.79475458172856,4.66596991931646,0.130296590466741
12.3432846119147,4.21348191513748,7.42518022270871,0.00245138599577261
15.0102048698866,4.51161136463991,7.96719724016137,0.0261671422170729
16.9873723014195,5.15137843696438,9.46814903438985,-0.0150837448780515
17.750459834576,5.01308730758216,8.83796636673396,0.0575554112122055
6.04558869430054,2.10885236334833,3.07613078161221,0.0472914358836287
5.88235528532638,2.36700446184633,3.73083681645216,-0.0223679021873159
9.90840848922919,4.01665655515956,7.13017952904085,0.0967598616787318
5.7821409907478,2.36883612245303,3.61236911229208,0.0674838434807502
3.93723972404151,1.6869090628559,2.21297899927482,-0.0756639755702831
5.15307721246146,2.55483394524774,4.11842840001773,0.0144354830223339
12.2211466877109,3.84891923202663,6.8602734069073,-0.00599378811967635
21.744027238668,6.54819479084702,12.103890746601,-0.0930452936187962
-3.65421768660439,-0.755301812219682,-2.79084691329706,0.0114458948766285
-1.20978754976051,0.0864638308378991,-0.928689699177367,-0.102877847505616
2.17814540254089,1.34597407881515,1.76376854268092,0.0236907473621348
1.24491799107854,1.16187463171841,1.07297127860609,0.0199109621990739
4.2941135895053,2.18539756892795,3.36078743393761,-0.0603076880619478
7.51050567295274,2.5978218573613,4.27580943613035,0.153751667594626
8.11388515556499,3.73350718272772,6.50979854211424,0.117720397886988
8.80832766562303,3.39930015448432,5.71344104026918,-0.0587860009713296
9.72342975266219,3.52984844937071,6.13567707957301,-0.0237995050868708
-1.52069525232938,1.10296660834177,1.23758689164433,-0.0570058494135029
-2.06892880345672,0.0905480958630425,-0.968737276886558,-0.0333342449767447
1.23367900421768,1.43629691443971,1.89603490633969,-0.0444939490370141
3.50092170103906,1.41580879833836,1.76917682035908,0.0373834113341253
12.2631875646887,4.0705193676389,7.10537101593,-0.0271124607522225
11.7285028750615,3.77365551934689,6.60203962603568,0.0387791222268366
18.0266012514422,5.63920226534746,10.1554076834014,-0.0489766990976455
15.5279249571214,5.25665486997634,9.41776258412589,-0.0051424213080446
15.6429591947662,5.10926273434565,9.41900209835968,0.0803844547531601
9.1478371676946,3.39312984815372,5.91140658955678,0.117020854611966
12.4543078350531,3.95365511766532,6.8584445614649,-0.0777087752102034
13.9712393738144,4.4268207452967,7.83844122431631,0.171324066127523
9.65604897931841,3.61903077777022,6.34119677590652,-0.0964685985734613
2.16567899206592,1.31692057006629,1.54778179731847,0.176837481978763
9.91535350708761,3.76965880867868,6.38818184723197,-0.019285325893889
12.1904093909088,3.93323926198899,6.76669966666534,-0.040544418184269
0.092523910085798,0.384677640679031,-0.233133756710517,0.0225271150240342
2.00156062745413,1.62111433815224,2.33444702142415,-0.0274026322798882
10.357999702405,4.11709179491938,7.21264870637676,-0.081278845384982
10.8185761179346,3.76722863351362,6.58255991780136,-0.152986718790229
8.10875558269296,3.40279383740241,5.81987589949293,-0.207882919746814
-0.0760273149609381,1.34495668566159,1.56261765372543,0.265277879392745
12.6580346074807,4.78611965515613,8.57723403826434,-0.004620879859343
10.2661345259983,3.8710561130432,6.81022678139293,0.103264775013925
14.6364954934211,4.84728947672951,8.66032752303725,0.0109782875950944
7.9624152832679,3.25257319819442,5.526452676147,0.0569118328244167
2.27254542731644,1.15033293175234,1.13702000489598,0.117804851717199
7.04199359746624,2.99196298801799,4.94239142783497,0.0785731372752655
0.105381019186141,1.01721890090062,0.890345104189864,-0.0471932453010694
0.731345689012854,1.2716746172158,1.43792671262041,0.222365797827742
8.78554827974106,3.47630693640535,5.95823482877068,0.131549204232644
11.3956757272045,4.76880932845496,8.47739404265446,-0.26839177432286
10.2637426604541,3.26369661652094,5.49169664597058,0.128053620705011
13.4360928601992,4.51663477798564,8.00173312908529,0.00130731869489815
14.131850317683,4.8331317012626,8.69053726928442,0.213094235394912
7.10260641279396,2.95209576917167,4.9049788819984,-0.0293151202716454
10.7398689161079,3.93307238796908,7.01920435807131,-0.0611054715943578
9.50822452070988,3.45772085161589,5.88911376611143,-0.119770125226774
9.63187027632924,3.41647478719019,5.84334641645398,0.0529407168970619
-2.250198160211,0.583804618038149,0.301367100580421,0.163547070746818
-4.41251559721395,0.2709450480397,-0.385938673651637,-0.00790397346354912
9.105157325962,3.03925712112901,5.11643993229973,0.162388652080986
5.61816202331571,2.54155148744021,4.21108600787274,0.225750994825421
6.2448371094823,2.72126358206385,4.4167569681989,-0.000866892056572294
4.62667833023554,2.15880976653177,3.32606606688135,0.0507906506835158
5.2771233290689,1.80175676535812,2.71315468354151,-0.0698130962756728
4.10818461377964,2.32467189050609,3.83482313632081,0.0195740941072455
3.53061279727457,2.34219582309672,3.821977298254,-0.0754562960965014
7.27085573974923,2.77930008050178,4.51321176278686,-0.0354530285000689
5.2010873691899,2.40543618205602,3.81066482021733,0.169822537796861
7.85147117409964,3.29085083057243,5.70747137635719,-0.117151242415577
3.91525453974368,2.15148846987767,3.49309615865844,2.44006079778741e-05
3.27912580690902,2.31557264544325,3.60417984570578,-0.0768997970305623
11.0443798443277,3.81367953730388,6.66735903490457,-0.0786083944426402
-3.53658805547498,-0.229876345632174,-1.39873335198286,0.0849923224555591
6.20372328503031,2.94066081861322,4.94457907726286,-0.0732547372613513
8.45806182790942,3.27837159480317,5.64310361837943,-0.102143641299365
11.5525539987796,3.98640224294078,6.94150477351092,-0.0515041813541999
3.07119915528105,1.66847715763301,2.37670476054176,0.0357538817441385
3.1292246946506,2.07040005872946,2.93267768719095,-0.192977434600383
3.94901433522624,1.51135246985749,1.9104941206633,0.0402270351969297
11.7755391076425,3.46836485375,5.94701774786038,-0.106754296930222
12.4780654319118,4.40582603369254,7.70065372279018,-0.155325051521766
0.088942359611483,0.770968714148649,0.52228909487623,0.111291722860315
1.94494418200438,1.43636298495223,1.90085432937741,0.0752617348795447
5.11016168441926,2.13570825853459,3.32315273612809,0.119963258083746
1.85501772535666,1.6291391500346,2.17304476593957,-0.20381070746042
14.2962157892429,4.61938820910539,8.24139898370162,-0.0450551194159908
7.11383585837726,2.69693495237387,4.36913490635955,-0.0508579092064008
11.659398479311,3.86999384938146,6.77385929815564,-0.15316579272347
18.3294935757957,5.4250131638092,9.71279729940627,0.211256350801894
15.2630031845962,5.33428911302416,9.58066271639009,0.072075722508257
5.94821616282022,2.09247373705971,3.20611318352187,-0.119922713976918
13.982959401809,4.63277987869476,8.47812371610716,0.0589787019275292
8.90782190893158,3.28942487979345,5.4196479900388,0.0785824526262776
8.61801242971549,3.18926271872229,5.56220275718954,0.0579289945433877
10.4013330969063,3.61186465747533,6.30655630116283,-0.107702007783903
9.43133273808333,3.70474800782775,6.31149448166765,-0.0879589818108374
-5.26104371224029,-0.443665759288002,-1.91203919574449,0.0464058583134949
14.3419433706614,4.20208460612592,7.49491461489939,-0.0095532433969272
10.9185102352361,3.74458801600826,6.49463712253036,-0.0662399805096944
12.0519535060848,4.34538678895991,7.69631688538371,0.148858948705505
7.10787868063257,3.06768513587913,4.97219987178587,0.0138584013387728
9.59557818782856,3.38786162818629,5.83997847331677,0.135667823743712
14.7988603501878,4.9019679338355,8.65439448927853,0.0327217921652137
4.22895947034942,1.92508694093937,2.84651308890194,-0.0897205555781411
-0.677992140946708,0.476922591782666,-0.189736780293907,0.0342439843054511
5.7492950625895,2.52162610503374,4.17978527812503,0.127603983416181
7.43814691204786,3.19357634456825,5.35826928584596,0.035234467399118
10.4267813729567,3.50478213255564,5.98941225173951,-0.096717443129981
13.6029207326085,4.20668360534886,7.45385627741784,0.187203182323525
8.63599632189674,2.96598585768281,4.84153335449368,0.0846699955478638
7.64686301027385,2.83552256027289,4.57242341306505,0.0752071573140231
5.63085498088737,2.60349275938181,4.3338020300499,-0.00373906807196644
12.2052626639372,3.99223623819171,7.01163237268663,0.0045780870128997
9.34289234014801,3.13788583005199,5.28875470266825,-0.107837175870675
11.1058729961166,3.68841527499874,6.4151739242021,-0.102051483059341
17.6752787378658,4.94239782718677,8.95563675533607,0.102115381654826
10.554830602701,4.09476063544868,7.32209637024957,0.167711537348073
14.819104001172,4.65911995396963,8.28106385655218,0.27585919377559
0.880491038454787,1.57378329519716,2.0297310690399,-0.0586835188421709
11.9405876582203,4.40943290933875,7.75958454455336,0.16140973004263
6.82805065313622,2.35783548034457,3.64119244356368,-0.118992118024337
5.79628362563063,2.48385883320363,4.10497673694101,0.0675370032507095
4.98940599670504,2.11826551113254,3.31278883010365,-0.069083465074643
16.099836905913,4.80827521429572,8.67442201302057,0.164360693172171
-0.386187662121397,0.365524504488766,-0.197864170679196,0.0113941824488685
12.3220591160029,4.04569751572037,7.13804175285817,0.0498696655279538
0.944953483939357,1.44222444783996,1.7949581648296,0.0555272064124813
1.47650311522801,1.44423721396583,1.79669718238399,0.0571148216890028
2.37493355778248,1.06837201856665,1.0737045653239,-0.0154777077102754
15.8064496471041,5.66302210770849,10.3633062359476,-0.14449047531905
8.87682326176221,3.30847980932346,5.63230372002278,0.119025780923732
14.8983760583064,4.66672311980623,8.38121631787828,0.0517874342750895
9.15044395652307,3.33308639777614,5.69263994299422,0.0750158946554699
12.1980214890453,3.84093691846014,6.51628635724141,0.054409558448558
5.89371276034134,2.30542063979424,3.61998289243476,0.0319982270498509
2.69970803919597,1.38305067189138,1.76342435884,0.059517662130674
17.7462054251908,5.39203711236524,9.74856431580952,-0.0270351708865059
4.04888047897068,1.74203602915718,2.55794186755821,0.0492695958313136
6.34476702422977,2.34318660779437,3.49747748573136,-0.0431826730788806
0.463285270445987,1.28651531177079,1.61717704240135,0.00710985853823221
15.6549289267103,5.34121545788832,9.73577180461341,-0.0587899082972766
14.2875498038262,4.62470949241477,8.05880558898185,0.0223340969661731
-0.266763258128247,0.886850836114896,0.738831246504326,-0.0611800527557559
4.65321171254346,1.54248814297324,1.95385133952285,0.0135051776350718
12.0666204081589,4.22840824707439,7.53684629436472,-0.107877492265142
9.12610343195821,3.2514449171245,5.56157326067633,-0.208090645768119
10.219050295993,3.56673763888156,6.27956628147535,-0.11091602769325
4.04887957810875,2.04222796194138,2.92591276618298,0.0522681399934616
1.86525650400393,1.2322798759641,1.39409256810713,0.140807658904146
3.16869762733824,1.60381991018872,2.19450796421542,-0.0184635545482523
10.6817871675642,3.82434503724126,6.80874142820258,-0.173690256284993
12.3478336770744,4.24291954970507,7.47807516373168,0.0330328641611028
12.7747791386446,3.5383939034472,5.93609339445914,-0.0412199883265402
0.90265286222824,1.00614722811582,1.22060119835936,-0.0173605883345721
6.37016488354767,2.17579857351838,3.40236022104857,0.0889382642209552
14.2675510257117,4.81678021576974,8.60493924466027,0.00876572855238048
8.69506027132591,2.86908700004716,4.65866645006496,-0.0395678194594519
3.28135139135194,2.43373457445907,3.92362746410883,-0.105106912554259
8.33104111087583,3.80993297355929,6.66132673274607,-0.0825323720360636
13.4449491581826,4.20061530851195,7.5213408611338,0.0458983948138395
14.4992103479648,4.4132882437201,7.69571594118804,0.0475387351368857
5.21677897589752,2.46529282536789,3.9032491992664,-0.060024603540308
8.91530627726255,2.78378868346499,4.52905963173997,-0.0266637606635952
7.89255480437749,3.20619279790965,5.48267212863132,0.0338644817694646
16.6347953854475,5.13348682322034,9.08009560938617,-0.0816837492797007
15.3493377427129,4.82244829924978,8.79344132027809,0.0468085013136407
17.0934783764868,5.01560709503006,8.99530712760978,0.107377179584909
4.6004436529481,1.33307029807673,1.52693986235045,0.0902873282099814
13.9062082241765,4.14526051784654,7.36248253113579,-0.200809575080962
9.55943891314276,3.35332111646693,5.65087851644727,-0.127185047342852
6.04476226725714,2.86895525221699,4.64014508606926,0.18245334562752
12.2691415662941,4.08195866182025,7.00602498071295,0.100983649607805
6.94678727200325,2.41408624212217,3.83511852304178,0.0291673490319238
15.9128870942255,4.91120746555958,8.96097038714647,-0.0314769570697469
4.79384915445323,1.73821889255194,2.47151971026565,-0.198058255788122
5.48131570200642,2.02554139321342,3.07049371738429,0.0541771982622667
9.62474633950561,3.45155862156525,5.92236990513433,-0.120947920991789
